label,chr1,x1,x2,chr2,y1,y2
0,5,98583992,98593349,5,98687284,98701817
0,14,95596862,95631171,14,95657727,95680514
1,5,42910000,42920000,5,42990000,43000000
1,5,151040000,151045000,5,151115000,151130000
0,14,40194224,40203247,14,40258519,40264404
1,14,90860000,90870000,14,91150000,91165000
0,5,144613028,144628902,5,144885034,144891513
0,5,178363138,178373043,5,178448063,178452864
0,5,26509963,26523578,5,26639081,26644532
0,14,87904765,87934726,14,88107710,88143103
1,5,139940000,139945000,5,140015000,140020000
0,14,46025178,46067879,14,46291636,46314384
0,5,56093019,56140817,5,56221548,56236733
0,5,168595794,168602061,5,169251343,169256240
0,14,38161948,38182729,14,38231146,38235753
0,5,115053310,115065787,5,115142443,115184690
0,14,80175759,80194902,14,80734154,80738861
0,5,33148075,33163806,5,33293818,33327982
0,5,80636036,80669698,5,80713845,80732705
0,14,21992580,22001613,14,22280088,22298683
1,14,77170000,77180000,14,77250000,77260000
0,14,45453175,45462812,14,45521669,45542758
0,5,28051978,28063247,5,28326732,28335705
0,14,61405311,61410698,14,61438052,61473817
0,5,94582896,94607691,5,94744934,94830426
1,14,74960000,74970000,14,75070000,75090000
0,14,48119572,48134745,14,48400741,48410224
1,14,23300000,23310000,14,23360000,23380000
0,14,93363438,93374429,14,93639734,93654989
1,14,50235000,50250000,14,50300000,50310000
0,14,40149341,40166068,14,40258519,40264404
1,5,53810000,53820000,5,54450000,54460000
0,14,30637815,30668592,14,30926064,30937291
0,5,7071734,7104049,5,7160315,7187198
0,5,38089866,38109777,5,38371245,38414786
0,14,56430398,56452089,14,56642156,56718419
0,5,55202105,55307985,5,55802350,55811537
0,14,60311566,60324623,14,60525025,60537790
1,14,73985000,73990000,14,74030000,74035000
0,5,65119958,65131911,5,65247302,65254805
0,5,102000784,102024251,5,102210515,102225592
0,14,41591621,41612438,14,41729861,41737202
0,5,120312217,120327738,5,120606051,120621506
0,5,116917905,116935389,5,117024194,117045343
0,5,145657216,145675787,5,145730366,145757411
1,5,139920000,139930000,5,140040000,140050000
0,14,81625650,81651931,14,81674420,81693446
0,14,53596405,53641139,14,53679470,53697599
0,5,174810034,174827011,5,174854687,174903890
0,5,35732083,35739882,5,35808870,35822819
0,14,89127895,89139120,14,89282696,89344996
0,14,31841554,31860654,14,32431944,32448961
0,5,133956823,133988264,5,134246124,134272072
0,14,60273774,60282569,14,60596144,60610810
0,14,41746606,41753751,14,42236727,42247757
0,5,19234403,19261877,5,19544669,19557657
0,5,39750912,39764278,5,40376023,40385902
0,5,176182598,176206965,5,176287230,176307177
0,14,71023696,71027817,14,71099980,71118760
0,5,61059536,61078629,5,61422857,61430326
1,14,76040000,76045000,14,76115000,76120000
0,14,80976445,81023090,14,81160746,81193716
0,14,84556610,84586062,14,84734755,84752598
0,14,89381261,89418551,14,89660436,89679735
0,14,102690569,102723155,14,102834515,102847512
0,14,44072039,44094632,14,44188511,44202390
0,14,30840092,30849297,14,30888106,30923415
1,5,172710000,172730000,5,173005000,173010000
1,5,670000,680000,5,900000,910000
0,14,94979961,94992687,14,95223752,95265833
0,5,34955338,34963141,5,35059608,35064937
0,5,61749586,61763424,5,62105187,62117906
0,5,153260112,153297048,5,153461761,153491926
0,14,98680864,98694083,14,98933168,98942121
0,14,27085707,27098328,14,27439167,27463556
0,14,23715086,23743246,14,23890662,23901061
1,14,75590000,75600000,14,75760000,75765000
1,5,39710000,39720000,5,40670000,40690000
0,5,20992026,21014127,5,21080379,21093818
0,14,51195652,51214295,14,51731484,51740165
0,14,92034875,92044889,14,92243008,92253489
0,5,126682762,126695199,5,127318765,127337361
0,14,23875540,23884389,14,23971987,24064865
0,14,42866283,42876822,14,42981502,42993801
0,5,153676411,153685130,5,153923892,153960892
0,14,38499707,38528770,14,38580974,38607465
0,14,35477449,35485858,14,35743275,35749692
0,5,61468860,61501486,5,61644109,61656024
0,14,59238469,59244122,14,59409632,59463438
1,14,35610000,35615000,14,35870000,35885000
0,14,75576758,75635676,14,75681238,75732563
0,5,142874204,142896816,5,143050646,143068071
0,14,20995009,21003243,14,21088316,21102414
1,14,77920000,77930000,14,78170000,78180000
0,5,52092997,52099566,5,52194041,52229579
0,14,105256619,105314777,14,105430400,105468339
1,14,81420000,81430000,14,81630000,81640000
0,5,85709415,85723867,5,86028145,86039148
0,14,94030538,94042449,14,94320832,94327315
0,14,26121038,26147795,14,26363644,26381067
0,14,33458544,33476979,14,33561725,33570480
0,14,49602082,49625431,14,49862387,49912637
1,14,102540000,102550000,14,102780000,102790000
0,5,55438289,55444698,5,55578862,55604419
0,14,51016812,51051243,14,51253365,51259430
1,5,150070000,150090000,5,150220000,150230000
0,14,83843736,83852841,14,84009515,84022514
0,5,59476904,59489527,5,59577680,59598958
0,14,86609246,86635408,14,86941457,86970183
0,14,51830975,51933364,14,52029265,52165187
0,5,76802594,76828221,5,77419936,77427915
0,14,95207459,95223180,14,95491425,95526536
0,14,54307814,54340521,14,54860417,54866596
0,14,31863813,31899918,14,31950732,31958175
0,5,158071611,158082364,5,158659788,158682162
0,5,138071844,138099583,5,138434876,138458669
0,14,45818928,45829291,14,45887966,45906677
0,5,157752573,157761616,5,158425872,158443745
0,14,63056135,63063834,14,63300876,63309633
0,5,36260388,36271031,5,36856845,36903677
0,5,7507287,7527500,5,7798050,7843454
1,5,95190000,95200000,5,95290000,95300000
0,14,41298522,41307275,14,41379680,41391959
1,5,60625000,60640000,5,60950000,60960000
0,5,133541371,133553123,5,133607842,133651826
0,14,73546250,73559255,14,73767428,73796590
0,14,59881252,59989020,14,60442092,60453653
0,14,86547670,86561577,14,86887350,86904109
0,14,93109449,93171109,14,93415087,93421775
1,5,137410000,137420000,5,137460000,137480000
0,5,114188524,114197045,5,114338153,114346418
0,14,45818928,45829291,14,46025178,46067879
1,5,57790000,57800000,5,58140000,58150000
0,5,143609553,143621488,5,144277356,144287788
0,5,96570956,96581833,5,96627877,96636932
0,5,158129475,158152721,5,158812679,158820320
1,14,23020000,23040000,14,23320000,23330000
0,14,57511524,57553056,14,57897907,57907758
0,14,67539351,67548502,14,67770320,67788209
0,5,104794812,104809362,5,105718066,105725167
0,14,35743275,35749692,14,35818092,35860427
0,14,28721443,28732754,14,28822647,28871195
1,14,24700000,24715000,14,24900000,24910000
0,14,31216014,31234487,14,31569924,31574297
0,5,170984661,171004756,5,171160807,171167880
0,14,82439873,82466424,14,83037112,83051941
0,14,82297697,82309562,14,82470434,82480399
0,14,32411172,32429197,14,32772632,32800591
0,14,67967932,68015242,14,68196875,68207700
0,14,44012560,44026449,14,44138144,44149231
0,14,104710331,104750562,14,104863247,104870725
0,5,5934755,5952886,5,6817070,6829415
0,14,97156311,97177910,14,97259880,97280232
0,5,168258489,168269110,5,168558219,168587658
0,14,62501294,62543005,14,62563695,62611869
0,14,55086317,55162134,14,55489238,55498515
0,14,77961262,77967941,14,78256441,78291015
0,14,25943950,25962499,14,26052169,26059970
0,5,22304846,22326503,5,22592278,22598701
1,14,93700000,93710000,14,93790000,93800000
0,5,29059920,29066395,5,30096545,30110318
1,14,65870000,65885000,14,66420000,66430000
0,14,88167954,88177469,14,88228516,88243255
0,5,42100376,42115721,5,42220602,42235093
0,5,64058463,64069838,5,64389313,64404920
1,5,172710000,172730000,5,173390000,173410000
0,5,96072130,96119673,5,96717774,96729135
0,5,99023866,99041627,5,99106392,99114823
0,14,64189456,64220005,14,64467938,64494158
0,5,107686765,107697122,5,107874929,107887921
0,5,162492722,162500169,5,163465616,163480980
0,5,164525667,164542579,5,164842616,164852499
0,14,97204829,97211032,14,97480799,97499684
0,5,113120363,113147415,5,113298765,113309970
0,14,67282620,67296422,14,67466747,67473728
1,14,21150000,21170000,14,21430000,21440000
0,14,48384478,48389017,14,48541885,48557331
0,14,61366953,61399215,14,61509669,61524150
0,5,109743974,109756701,5,110036302,110096890
0,14,42590166,42596503,14,42672498,42700598
0,5,128657318,128708582,5,128949792,128963107
0,14,94885091,94904080,14,94979961,94992687
0,14,20641217,20647214,14,20863576,20900046
1,14,35760000,35770000,14,35870000,35885000
0,14,29974595,30099875,14,30288180,30307081
1,14,20880000,20890000,14,21150000,21170000
1,14,81450000,81470000,14,81630000,81640000
0,5,35609516,35628178,5,35877884,35902569
0,14,24413562,24431898,14,24679018,24725853
0,5,7798050,7843454,5,7848291,7913242
0,14,76636860,76683116,14,76892049,76930427
0,5,58320281,58340539,5,58620524,58637635
1,14,62020000,62030000,14,62160000,62170000
1,5,172400000,172410000,5,172710000,172730000
0,5,61749586,61763424,5,61816701,61858953
0,14,30984125,31033059,14,31367308,31382448
0,5,108470855,108484530,5,108829445,108876810
0,14,27155868,27175422,14,27478040,27527549
0,14,86739117,86755901,14,86910127,86939374
1,14,103160000,103170000,14,103380000,103390000
1,14,20790000,20810000,14,21150000,21170000
0,5,143624852,143635563,5,144561134,144569003
0,14,33835344,33852686,14,33971975,33984898
0,14,91376760,91384911,14,91544119,91563991
0,5,41456083,41466063,5,42013546,42020335
0,14,76689587,76703524,14,77006103,77044578
0,14,106156517,106166302,14,106686769,106693248
1,5,5130000,5140000,5,5420000,5430000
0,5,163307073,163312114,5,163408083,163443643
0,14,45664418,45691181,14,45774794,45782897
0,14,24081445,24115228,14,24309622,24319067
1,14,103230000,103240000,14,103380000,103390000
0,14,34504733,34509968,14,34595780,34608663
0,5,41556988,41568021,5,41819181,41860714
0,5,38053797,38071859,5,38251289,38279292
0,5,139922047,139964655,5,140315793,140326808
1,14,100440000,100450000,14,100575000,100580000
1,5,158580000,158585000,5,158690000,158695000
0,14,36960515,36971896,14,37045760,37056386
0,11,31826376,31856584,11,32008980,32037654
0,11,83346245,83392182,11,83400784,83414161
1,11,5140000,5150000,11,5400000,5410000
0,7,136428875,136437372,7,137253375,137258072
0,11,130892610,130917222,11,131050542,131056043
0,11,10034980,10062829,11,10175558,10212506
0,11,104373535,104384881,11,104529993,104546515
0,8,19151468,19214076,8,19392481,19427170
0,11,90547798,90570435,11,90616983,90622122
0,11,6296237,6323940,11,6393711,6405568
0,11,112068221,112080162,11,112353886,112377709
1,8,135490000,135495000,8,135685000,135700000
0,7,99113448,99129869,7,99210402,99220568
0,7,46157660,46263492,7,46325694,46361607
0,4,141376046,141411403,4,141441217,141464539
0,7,153284355,153300096,7,153383346,153398159
0,7,99309891,99342222,7,99460043,99474960
0,11,15072077,15079728,11,15254635,15264248
0,11,21728879,21745725,11,22136126,22143307
0,11,121220439,121224184,11,121471990,121509391
1,4,17540000,17560000,4,17800000,17820000
0,11,36320711,36356081,11,36432610,36436611
0,8,111172086,111182871,8,112972519,112980736
0,8,34808462,34822507,8,35047185,35053192
0,4,42110167,42132986,4,42369784,42388809
0,7,147934698,147974269,7,148085814,148093893
0,11,98403624,98412189,11,98693946,98707257
1,8,67030000,67040000,8,67330000,67350000
1,8,74580000,74590000,8,75250000,75260000
0,11,30059536,30078714,11,30141489,30172718
0,4,167293005,167311042,4,167812514,167818039
0,8,70192616,70208423,8,70267293,70275876
0,4,126443866,126451697,4,126968125,126978664
0,11,124028390,124058117,11,124239125,124252362
0,8,41796939,41806562,8,41921690,41948420
0,7,43419689,43430468,7,43514959,43533679
0,4,111641481,111663143,4,111870183,111931545
1,8,37630000,37645000,8,37840000,37850000
0,4,171612638,171624343,4,171799845,171811710
0,11,119391277,119419200,11,119876815,119918285
0,7,48292091,48299558,7,49214916,49222279
0,4,37599480,37611529,4,37823372,37869362
0,11,106163018,106219543,11,106560561,106574442
0,11,129412450,129419063,11,129507001,129517220
0,11,26476007,26483732,11,26736676,26749547
0,11,25749536,25761429,11,25823549,25832434
0,11,109910443,109915880,11,110184951,110191258
1,4,79570000,79580000,4,79690000,79700000
1,11,59340000,59350000,11,59430000,59440000
0,7,98824305,98842380,7,99039145,99064792
0,8,79312878,79319679,8,79507096,79536191
1,8,42270000,42280000,8,42390000,42400000
1,8,128740000,128760000,8,130690000,130700000
0,8,104834894,104847177,8,105053313,105070660
0,11,67600223,67625694,11,67920105,67938332
0,8,71263613,71328266,8,71726509,71738564
0,8,88584658,88600554,8,88704502,88734538
1,11,10830000,10835000,11,10875000,10880000
0,11,951674,958143,11,1238851,1258020
0,8,140378480,140392075,8,142261059,142272497
0,11,11842293,11853426,11,11894021,11906719
0,4,48102270,48146445,4,48191856,48201052
0,8,65163948,65171597,8,65547656,65554555
1,11,67030000,67035000,11,67080000,67085000
0,11,124854529,124861464,11,125072560,125109801
1,11,73960000,73970000,11,74150000,74170000
0,4,133678081,133686444,4,133869976,133881065
0,7,81837966,81853043,7,82285139,82298470
0,8,12712563,12730770,8,12916602,12922999
1,4,83295000,83300000,4,83340000,83345000
0,11,1871148,1884043,11,1958931,2011042
0,8,15895109,15957398,8,16139515,16155902
0,7,126621602,126632675,7,126830968,126838307
0,11,78266627,78305234,11,78709119,78777461
0,7,36801516,36808887,7,36905299,36919501
0,11,119270020,119276929,11,119439245,119489677
0,4,66769682,66776319,4,66868019,66878858
0,7,55472444,55486410,7,55695717,55714751
1,11,82610000,82620000,11,82780000,82790000
0,8,65764061,65769654,8,65893344,65911368
0,8,61749124,61754025,8,62190183,62193898
0,8,54880463,54917352,8,55521614,55551928
0,7,84117520,84130726,7,84359467,84377197
0,4,98451441,98464282,4,98577313,98593506
0,4,179094650,179118891,4,179222094,179231013
0,4,38203456,38222064,4,38578349,38588544
0,8,140368230,140373943,8,140497565,140501286
0,11,50171853,50185542,11,50459207,50468858
0,8,61688680,61706253,8,62149923,62159709
0,8,141863070,141871399,8,142306046,142325332
0,7,155040171,155074820,7,155143991,155224927
1,8,36945000,36960000,8,37370000,37380000
0,11,93648963,93661151,11,93697195,93701304
0,8,88190281,88198242,8,88447395,88459316
0,7,27000747,27017140,7,27245034,27257193
0,8,96159598,96169175,8,96236155,96240892
1,8,19230000,19240000,8,19970000,19990000
0,4,125896676,125906201,4,126601866,126617257
0,11,41518268,41522689,11,41620649,41642934
0,8,26680061,26711180,8,26833885,26856967
0,7,124257461,124316866,7,124386295,124398978
0,11,46230500,46281948,11,46401666,46424009
1,7,99720000,99730000,7,99940000,99950000
0,7,14410613,14424238,7,14880238,14891999
0,7,50279013,50298247,7,50531068,50540739
0,8,87320848,87338355,8,87597696,87634799
0,11,101217016,101239522,11,101275662,101283479
0,11,21255127,21265630,11,21293809,21317808
0,7,33566471,33579818,7,33692225,33717468
0,4,113548542,113591355,4,113803891,113808500
0,7,81618398,81630019,7,81723228,81729685
0,7,68574778,68583147,7,68715941,68720316
0,8,47663277,47681614,8,48074100,48106750
0,11,106538999,106546622,11,106610116,106615279
0,7,145587847,145617279,7,145816524,145830695
0,4,101642643,101674344,4,101723423,101746258
0,8,144971913,144993674,8,145001986,145088320
0,11,71031879,71065791,11,71122029,71140222
0,7,145576460,145587083,7,146438796,146446195
0,4,118072212,118093228,4,118684848,118696010
0,11,107032804,107039673,11,107076271,107086736
0,11,26845621,26894685,11,26908866,26936467
0,4,98661591,98697173,4,99364920,99377265
0,7,65281180,65290405,7,65490971,65501086
0,8,106549394,106555307,8,106625000,106630391
1,7,44620000,44630000,7,44880000,44890000
0,8,15974760,15981647,8,16239370,16251042
0,8,89580470,89588975,8,89883621,89915428
0,8,77052727,77059662,8,77119969,77128172
1,7,27140000,27150000,7,27175000,27200000
1,8,95820000,95830000,8,96250000,96260000
0,7,98505198,98535294,7,98824305,98842380
1,8,19260000,19270000,8,19670000,19680000
0,11,33413781,33436720,11,33503805,33534588
0,7,114911820,114921792,7,115026190,115045564
0,4,89412389,89498431,4,89561459,89574654
0,11,30664096,30680354,11,31138181,31144894
0,8,52675564,52692703,8,52839544,52848091
0,8,60467875,60488627,8,60864831,60890525
0,4,57661340,57678776,4,57955356,57984787
1,8,8925000,8930000,8,9005000,9010000
0,11,101975149,102012390,11,102025778,102052406
0,8,128803913,128837791,8,128882723,129003995
0,11,55325670,55360873,11,55533878,55542593
0,4,154627867,154659716,4,154833050,154847969
0,8,102955966,102969354,8,103096492,103109517
0,11,29537645,29543366,11,29828771,29835688
0,8,42461172,42479921,8,43065186,43078067
0,8,114770467,114788900,8,114949702,114967243
0,8,109146591,109156940,8,109664620,109674259
0,11,4897754,4916414,11,5284342,5301872
1,4,150990000,151010000,4,151130000,151140000
0,8,94842398,94866155,8,95252369,95257022
0,8,97806717,97825822,8,98076275,98085421
0,11,50360074,50368135,11,50610722,50617153
0,11,44369964,44377333,11,44538927,44551553
0,8,53020302,53051017,8,53303531,53312876
0,8,39088890,39119116,8,39238911,39250936
0,8,32658841,32670940,8,32912426,32920311
0,11,95148590,95157927,11,95611815,95635520
0,4,16931651,16980816,4,17232887,17243527
0,4,12995779,13000714,4,13410317,13418656
0,4,76257619,76289174,4,76995580,77011720
0,11,87030183,87068630,11,87094436,87111595
0,8,96627610,96665423,8,96944455,96953790
0,8,16901931,16909814,8,17342566,17363566
0,11,38826732,38836679,11,38922339,38942268
0,11,106262149,106291263,11,106514217,106529158
0,4,121497447,121527517,4,122851893,122860890
0,8,121282950,121293979,8,121352792,121364641
0,8,100172649,100183462,8,100251638,100276479
0,8,57692409,57719677,8,57750104,57768449
1,8,130840000,130850000,8,130900000,130910000
0,11,103662981,103689329,11,103875590,103881119
0,4,54538830,54586404,4,54788735,54809286
0,11,75675200,75685763,11,75791307,75809479
1,4,13650000,13660000,4,15000000,15010000
0,7,135378621,135411255,7,135688162,135702628
0,4,55194299,55208811,4,55677991,55714036
0,4,73136196,73142479,4,73845632,73861657
0,4,76856135,76868404,4,77115339,77125218
0,8,60812026,60850906,8,61427287,61432828
0,11,38054060,38064741,11,38134267,38144328
1,11,45390000,45400000,11,45790000,45800000
0,4,143216846,143230828,4,143467323,143479656
0,8,35870951,35885150,8,36023953,36044374
0,7,3291921,3307467,7,3570141,3641970
0,4,163924924,163932473,4,164044018,164071923
0,4,139666649,139679240,4,139994905,140037895
0,11,84304378,84319479,11,84507799,84527692
0,8,39879885,39885002,8,40321608,40367568
0,11,72941913,72977678,11,73406592,73432177
0,7,107043847,107058664,7,107126849,107157430
0,7,103889850,103896253,7,104024042,104032501
1,7,107640000,107650000,7,107780000,107790000
1,11,61240000,61250000,11,61280000,61285000
0,8,118758606,118784508,8,118918845,118934715
0,11,97872538,97883865,11,98044932,98058593
0,7,71625311,71632166,7,71661549,71677226
0,11,10511760,10517999,11,10937630,10971144
0,11,16242384,16253445,11,16432389,16470744
0,11,104041200,104061661,11,104179846,104240743
0,8,24362864,24375564,8,24418603,24446448
0,11,102384931,102398478,11,102853245,102871880
0,8,56258965,56271356,8,56328174,56331835
1,7,26400000,26410000,7,26700000,26715000
0,8,12667832,12685846,8,13427126,13436185
0,8,140497565,140501286,8,140710133,140738554
0,4,37641513,37700292,4,38019609,38108733
1,11,78355000,78370000,11,78800000,78810000
0,11,16567712,16616377,11,16618197,16657454
0,11,2502246,2513133,11,2689084,2724286
1,11,45390000,45400000,11,45670000,45680000
1,7,135350000,135360000,7,135450000,135460000
0,4,25000510,25005419,4,25229976,25246477
1,4,54230000,54250000,4,55090000,55100000
0,8,140628753,140634820,8,140983056,141008613
0,8,50477883,50488330,8,50553925,50565571
0,8,79192895,79207997,8,81190703,81204660
0,11,31194792,31203475,11,31449271,31460810
0,11,120890701,120918166,11,121058305,121110535
0,4,60019474,60034977,4,60356094,60370007
0,4,106210722,106222115,4,106285168,106305015
1,8,41395000,41400000,8,41465000,41470000
0,4,94493519,94499400,4,94908116,94915421
0,4,130610233,130626702,4,130858066,130867290
0,11,57883932,57894179,11,58173243,58187780
0,4,158458818,158471411,4,158714528,158721297
1,11,94800000,94810000,11,95490000,95500000
0,8,5776392,5797297,8,5841273,5873886
0,8,80731874,80771873,8,81419412,81424221
0,7,136917185,136934090,7,137269749,137282140
0,7,530586,587798,7,1323651,1353556
0,11,66148870,66160437,11,66168547,66212642
0,8,60270325,60279192,8,60354915,60361228
0,11,10894747,10935050,11,11377070,11409022
0,11,92817264,92833406,11,93071529,93082056
0,4,66951719,66962864,4,67071098,67079937
0,7,28308606,28324260,7,28440119,28478306
0,11,34616193,34645871,11,35119060,35123023
0,11,27900041,27939636,11,28398435,28411936
0,8,127274845,127299693,8,127358626,127378971
0,11,129412450,129419063,11,129605432,129611629
0,8,26740345,26756570,8,26938876,26961224
0,8,32876965,32896241,8,32924472,33004264
0,4,4870628,4886195,4,5659384,5684633
1,11,57220000,57230000,11,57405000,57420000
0,8,140587981,140602667,8,140939052,140944437
0,11,37727643,37773739,11,38054060,38064741
0,11,10511760,10517999,11,10670183,10681848
0,8,67495722,67504109,8,67556655,67585048
1,7,142550000,142560000,7,142910000,142920000
0,4,167509571,167566778,4,168206957,168217120
0,8,118224432,118238571,8,118632962,118650204
0,11,107076271,107086736,11,107346817,107361244
0,11,4795947,4810260,11,5083903,5094396
0,8,126323455,126390339,8,126401078,126472970
0,11,25974967,26029567,11,26184494,26213040
0,8,48598582,48614412,8,48732000,48747617
0,11,43656377,43678869,11,43722536,43734366
0,4,3103962,3111629,4,3201119,3241221
0,11,1832732,1867218,11,2046888,2051601
